Event, Time (sec), Component, Event Property,Value
8248,4725.559602, , id=0x0001, 0x00000001 0x00000090
8249,4726.10439, , id=0x0001, 0x00000001 0x00000081
8250,4726.59013, , id=0x0001, 0x00000001 0x00000077
8251,4727.074888, , id=0x0001, 0x00000001 0x00000086
8252,4727.559102, , id=0x0001, 0x00000001 0x00000086
8253,4728.10139, , id=0x0001, 0x00000001 0x000000A3
8254,4728.58613, , id=0x0001, 0x00000001 0x000000A3
8255,4729.070768, , id=0x0001, 0x00000001 0x000000A8
8256,4729.61365, , id=0x0001, 0x00000001 0x000000A3
8257,4730.09789, , id=0x0001, 0x00000001 0x00000081
8258,4730.58313, , id=0x0001, 0x00000001 0x0000007C
8259,4731.069768, , id=0x0001, 0x00000001 0x00000064
8260,4731.61365, , id=0x0001, 0x00000001 0x00000064
8261,4732.09989, , id=0x0001, 0x00000001 0x00000064
8262,4732.58513, , id=0x0001, 0x00000001 0x00000072
8263,4733.070268, , id=0x0001, 0x00000001 0x0000005F
8264,4733.61365, , id=0x0001, 0x00000001 0x00000069
8265,4734.09839, , id=0x0001, 0x00000001 0x0000006D
8266,4734.58363, , id=0x0001, 0x00000001 0x00000081
8267,4735.070268, , id=0x0001, 0x00000001 0x0000008B
8268,4735.61315, , id=0x0001, 0x00000001 0x00000090
8269,4736.097894, , id=0x0001, 0x00000001 0x000000A8
8270,4736.582146, , id=0x0001, 0x00000001 0x000000AD
8271,4737.066268, , id=0x0001, 0x00000001 0x000000AD
8272,4737.61065, , id=0x0001, 0x00000001 0x0000008B
8273,4738.094892, , id=0x0001, 0x00000001 0x00000081
8274,4738.58163, , id=0x0001, 0x00000001 0x00000077
8275,4739.066768, , id=0x0001, 0x00000001 0x00000077
8276,4739.61065, , id=0x0001, 0x00000001 0x0000008B
8277,4740.09539, , id=0x0001, 0x00000001 0x0000009E
8278,4740.57963, , id=0x0001, 0x00000001 0x00000081
8279,4741.064268, , id=0x0001, 0x00000001 0x00000081
8280,4741.60715, , id=0x0001, 0x00000001 0x000000AD
8281,4742.09089, , id=0x0001, 0x00000001 0x000000BC
8282,4742.574658, , id=0x0001, 0x00000001 0x000000AD
8283,4743.058362, , id=0x0001, 0x00000001 0x000000AD
8284,4743.60065, , id=0x0001, 0x00000001 0x00000081
8285,4744.08439, , id=0x0001, 0x00000001 0x00000072
8286,4744.569028, , id=0x0001, 0x00000001 0x00000077
8287,4745.11191, , id=0x0001, 0x00000001 0x0000004B
8288,4745.59565, , id=0x0001, 0x00000001 0x00000046
8289,4746.07989, , id=0x0001, 0x00000001 0x00000046
8290,4746.564028, , id=0x0001, 0x00000001 0x00000046
8291,4747.10741, , id=0x0001, 0x00000001 0x0000005A
8292,4747.59265, , id=0x0001, 0x00000001 0x00000069
8293,4748.078918, , id=0x0001, 0x00000001 0x00000064
8294,4748.565122, , id=0x0001, 0x00000001 0x00000064
8295,4749.10691, , id=0x0001, 0x00000001 0x00000086
8296,4749.59265, , id=0x0001, 0x00000001 0x000000B2
8297,4750.07742, , id=0x0001, 0x00000001 0x0000009E
8298,4750.562622, , id=0x0001, 0x00000001 0x0000009E
8299,4751.10441, , id=0x0001, 0x00000001 0x00000086
8300,4751.588654, , id=0x0001, 0x00000001 0x00000086
8301,4752.0734, , id=0x0001, 0x00000001 0x00000090
8302,4752.61717, , id=0x0001, 0x00000001 0x00000072
8303,4753.10241, , id=0x0001, 0x00000001 0x00000077
8304,4753.58665, , id=0x0001, 0x00000001 0x00000086
8305,4754.071288, , id=0x0001, 0x00000001 0x000000A3
8306,4754.61467, , id=0x0001, 0x00000001 0x00000086
8307,4755.09941, , id=0x0001, 0x00000001 0x00000086
8308,4755.58315, , id=0x0001, 0x00000001 0x0000007C
8309,4756.066788, , id=0x0001, 0x00000001 0x00000086
8310,4756.61117, , id=0x0001, 0x00000001 0x0000008B
8311,4757.09791, , id=0x0001, 0x00000001 0x0000008B
8312,4757.58365, , id=0x0001, 0x00000001 0x00000077
8313,4758.069288, , id=0x0001, 0x00000001 0x00000064
8314,4758.61367, , id=0x0001, 0x00000001 0x00000064
8315,4759.09841, , id=0x0001, 0x00000001 0x0000005F
8316,4759.58215, , id=0x0001, 0x00000001 0x0000005F
8317,4760.065788, , id=0x0001, 0x00000001 0x0000005F
8318,4760.60967, , id=0x0001, 0x00000001 0x00000064
8319,4761.09391, , id=0x0001, 0x00000001 0x00000069
8320,4761.57865, , id=0x0001, 0x00000001 0x00000077
8321,4762.063882, , id=0x0001, 0x00000001 0x00000077
8322,4762.60567, , id=0x0001, 0x00000001 0x00000086
8323,4763.09041, , id=0x0001, 0x00000001 0x00000099
8324,4763.57469, , id=0x0001, 0x00000001 0x000000A3
8325,4764.058882, , id=0x0001, 0x00000001 0x000000A3
8326,4764.60067, , id=0x0001, 0x00000001 0x000000A8
8327,4765.08441, , id=0x0001, 0x00000001 0x000000A8
8328,4765.569048, , id=0x0001, 0x00000001 0x00000099
8329,4766.11193, , id=0x0001, 0x00000001 0x00000099
8330,4766.59567, , id=0x0001, 0x00000001 0x00000081
8331,4767.07991, , id=0x0001, 0x00000001 0x00000081
8332,4767.564048, , id=0x0001, 0x00000001 0x00000081
8333,4768.10743, , id=0x0001, 0x00000001 0x0000008B
8334,4768.592672, , id=0x0001, 0x00000001 0x0000008B
8335,4769.076454, , id=0x0001, 0x00000001 0x00000094
8336,4769.560642, , id=0x0001, 0x00000001 0x00000094
8337,4770.10343, , id=0x0001, 0x00000001 0x00000081
8338,4770.58867, , id=0x0001, 0x00000001 0x0000008B
8339,4771.072824, , id=0x0001, 0x00000001 0x00000099
8340,4771.61569, , id=0x0001, 0x00000001 0x00000081
8341,4772.10043, , id=0x0001, 0x00000001 0x00000077
8342,4772.58467, , id=0x0001, 0x00000001 0x0000006D
8343,4773.071808, , id=0x0001, 0x00000001 0x00000064
8344,4773.61469, , id=0x0001, 0x00000001 0x00000069
8345,4774.09893, , id=0x0001, 0x00000001 0x00000046
8346,4774.58317, , id=0x0001, 0x00000001 0x00000046
8347,4775.068808, , id=0x0001, 0x00000001 0x00000050
8348,4775.61319, , id=0x0001, 0x00000001 0x00000077
8349,4776.09843, , id=0x0001, 0x00000001 0x00000086
8350,4776.58367, , id=0x0001, 0x00000001 0x00000099
8351,4777.067808, , id=0x0001, 0x00000001 0x00000086
8352,4777.61069, , id=0x0001, 0x00000001 0x00000090
8353,4778.09493, , id=0x0001, 0x00000001 0x000000A8
8354,4778.579188, , id=0x0001, 0x00000001 0x000000B7
8355,4779.065308, , id=0x0001, 0x00000001 0x000000B7
8356,4779.61119, , id=0x0001, 0x00000001 0x0000008B
8357,4780.09593, , id=0x0001, 0x00000001 0x0000007C
8358,4780.58067, , id=0x0001, 0x00000001 0x00000081
8359,4781.065308, , id=0x0001, 0x00000001 0x00000081
8360,4781.60869, , id=0x0001, 0x00000001 0x0000006D
8361,4782.09343, , id=0x0001, 0x00000001 0x00000072
8362,4782.578692, , id=0x0001, 0x00000001 0x00000072
8363,4783.062902, , id=0x0001, 0x00000001 0x00000072
8364,4783.60669, , id=0x0001, 0x00000001 0x0000006D
8365,4784.09193, , id=0x0001, 0x00000001 0x0000006D
8366,4784.577704, , id=0x0001, 0x00000001 0x00000064
8367,4785.063418, , id=0x0001, 0x00000001 0x00000064
8368,4785.60619, , id=0x0001, 0x00000001 0x00000069
8369,4786.09043, , id=0x0001, 0x00000001 0x00000072
8370,4786.576684, , id=0x0001, 0x00000001 0x00000064
8371,4787.063902, , id=0x0001, 0x00000001 0x00000064
8372,4787.60719, , id=0x0001, 0x00000001 0x00000069
8373,4788.09143, , id=0x0001, 0x00000001 0x0000006D
8374,4788.575706, , id=0x0001, 0x00000001 0x0000009E
8375,4789.060402, , id=0x0001, 0x00000001 0x0000009E
8376,4789.60219, , id=0x0001, 0x00000001 0x00000090
8377,4790.08593, , id=0x0001, 0x00000001 0x00000090
8378,4790.572068, , id=0x0001, 0x00000001 0x00000099
8379,4791.11695, , id=0x0001, 0x00000001 0x00000077
8380,4791.60269, , id=0x0001, 0x00000001 0x00000081
8381,4792.08843, , id=0x0001, 0x00000001 0x00000086
8382,4792.57419, , id=0x0001, 0x00000001 0x00000099
8383,4793.060402, , id=0x0001, 0x00000001 0x00000099
8384,4793.60569, , id=0x0001, 0x00000001 0x000000B2
8385,4794.09193, , id=0x0001, 0x00000001 0x000000A3
8386,4794.577704, , id=0x0001, 0x00000001 0x0000009E
8387,4795.064402, , id=0x0001, 0x00000001 0x0000009E
8388,4795.60869, , id=0x0001, 0x00000001 0x00000094
8389,4796.09493, , id=0x0001, 0x00000001 0x00000086
8390,4796.58067, , id=0x0001, 0x00000001 0x00000072
8391,4797.066308, , id=0x0001, 0x00000001 0x00000072
8392,4797.61019, , id=0x0001, 0x00000001 0x00000069
8393,4798.09593, , id=0x0001, 0x00000001 0x00000072
8394,4798.58117, , id=0x0001, 0x00000001 0x00000069
8395,4799.066808, , id=0x0001, 0x00000001 0x00000069
8396,4799.61319, , id=0x0001, 0x00000001 0x0000007C
8397,4800.09993, , id=0x0001, 0x00000001 0x00000099
8398,4800.586182, , id=0x0001, 0x00000001 0x0000009E
8399,4801.07342, , id=0x0001, 0x00000001 0x0000009E
8400,4801.61869, , id=0x0001, 0x00000001 0x000000B2
8401,4802.10443, , id=0x0001, 0x00000001 0x000000BC
8402,4802.59067, , id=0x0001, 0x00000001 0x000000B7
8403,4803.076446, , id=0x0001, 0x00000001 0x00000099
8404,4803.562142, , id=0x0001, 0x00000001 0x00000099
8405,4804.10743, , id=0x0001, 0x00000001 0x0000007C
8406,4804.59267, , id=0x0001, 0x00000001 0x00000081
8407,4805.078432, , id=0x0001, 0x00000001 0x00000081
8408,4805.564142, , id=0x0001, 0x00000001 0x00000081
8409,4806.10843, , id=0x0001, 0x00000001 0x00000086
8410,4806.59367, , id=0x0001, 0x00000001 0x000000A3
8411,4807.078928, , id=0x0001, 0x00000001 0x000000BC
8412,4807.565158, , id=0x0001, 0x00000001 0x000000BC
8413,4808.10993, , id=0x0001, 0x00000001 0x000000C0
8414,4808.59567, , id=0x0001, 0x00000001 0x000000A8
8415,4809.08141, , id=0x0001, 0x00000001 0x00000090
8416,4809.566548, , id=0x0001, 0x00000001 0x00000090
8417,4810.11095, , id=0x0001, 0x00000001 0x00000072
8418,4810.59669, , id=0x0001, 0x00000001 0x0000004B
8419,4811.08243, , id=0x0001, 0x00000001 0x00000046
8420,4811.569068, , id=0x0001, 0x00000001 0x00000046
8421,4812.11497, , id=0x0001, 0x00000001 0x00000050
8422,4812.60121, , id=0x0001, 0x00000001 0x0000005F
8423,4813.08795, , id=0x0001, 0x00000001 0x00000077
8424,4813.573192, , id=0x0001, 0x00000001 0x0000006D
8425,4814.11897, , id=0x0001, 0x00000001 0x0000007C
8426,4814.60471, , id=0x0001, 0x00000001 0x00000090
8427,4815.08945, , id=0x0001, 0x00000001 0x000000BC
8428,4815.575208, , id=0x0001, 0x00000001 0x000000A8
8429,4816.060422, , id=0x0001, 0x00000001 0x000000A8
8430,4816.60371, , id=0x0001, 0x00000001 0x00000090
8431,4817.08945, , id=0x0001, 0x00000001 0x00000086
8432,4817.574726, , id=0x0001, 0x00000001 0x00000094
8433,4818.059422, , id=0x0001, 0x00000001 0x00000094
8434,4818.60271, , id=0x0001, 0x00000001 0x0000007C
8435,4819.08795, , id=0x0001, 0x00000001 0x00000090
8436,4819.57371, , id=0x0001, 0x00000001 0x0000009E
8437,4820.11847, , id=0x0001, 0x00000001 0x0000008B
8438,4820.60521, , id=0x0001, 0x00000001 0x0000008B
8439,4821.08995, , id=0x0001, 0x00000001 0x00000081
8440,4821.574722, , id=0x0001, 0x00000001 0x00000081
8441,4822.060422, , id=0x0001, 0x00000001 0x00000081
8442,4822.60421, , id=0x0001, 0x00000001 0x0000008B
8443,4823.08945, , id=0x0001, 0x00000001 0x00000072
8444,4823.575208, , id=0x0001, 0x00000001 0x00000069
8445,4824.060422, , id=0x0001, 0x00000001 0x00000069
8446,4824.60421, , id=0x0001, 0x00000001 0x0000006D
8447,4825.08895, , id=0x0001, 0x00000001 0x0000006D
8448,4825.574212, , id=0x0001, 0x00000001 0x00000055
8449,4826.059422, , id=0x0001, 0x00000001 0x00000055
8450,4826.60321, , id=0x0001, 0x00000001 0x0000005A
8451,4827.08895, , id=0x0001, 0x00000001 0x00000072
8452,4827.57371, , id=0x0001, 0x00000001 0x0000005F
8453,4828.11897, , id=0x0001, 0x00000001 0x00000081
8454,4828.60621, , id=0x0001, 0x00000001 0x0000008B
8455,4829.09195, , id=0x0001, 0x00000001 0x00000099
8456,4829.577222, , id=0x0001, 0x00000001 0x000000B7
8457,4830.062422, , id=0x0001, 0x00000001 0x000000B7
8458,4830.60621, , id=0x0001, 0x00000001 0x000000AD
8459,4831.09095, , id=0x0001, 0x00000001 0x000000A3
8460,4831.575716, , id=0x0001, 0x00000001 0x000000A3
8461,4832.060422, , id=0x0001, 0x00000001 0x000000A3
8462,4832.60623, , id=0x0001, 0x00000001 0x0000008B
8463,4833.09097, , id=0x0001, 0x00000001 0x0000007C
8464,4833.576724, , id=0x0001, 0x00000001 0x00000077
8465,4834.062442, , id=0x0001, 0x00000001 0x00000077
8466,4834.60525, , id=0x0001, 0x00000001 0x00000081
8467,4835.09049, , id=0x0001, 0x00000001 0x00000069
8468,4835.576744, , id=0x0001, 0x00000001 0x00000064
8469,4836.063962, , id=0x0001, 0x00000001 0x00000064
8470,4836.60675, , id=0x0001, 0x00000001 0x0000007C
8471,4837.09199, , id=0x0001, 0x00000001 0x0000007C
8472,4837.578248, , id=0x0001, 0x00000001 0x00000077
8473,4838.064462, , id=0x0001, 0x00000001 0x00000077
8474,4838.609264, , id=0x0001, 0x00000001 0x0000005F
8475,4839.09699, , id=0x0001, 0x00000001 0x00000064
8476,4839.581232, , id=0x0001, 0x00000001 0x0000005A
8477,4840.065868, , id=0x0001, 0x00000001 0x0000005A
8478,4840.61075, , id=0x0001, 0x00000001 0x00000055
8479,4841.09499, , id=0x0001, 0x00000001 0x00000086
8480,4841.57973, , id=0x0001, 0x00000001 0x00000099
8481,4842.064868, , id=0x0001, 0x00000001 0x00000099
8482,4842.60725, , id=0x0001, 0x00000001 0x00000081
8483,4843.09199, , id=0x0001, 0x00000001 0x00000094
8484,4843.578248, , id=0x0001, 0x00000001 0x0000009E
8485,4844.063962, , id=0x0001, 0x00000001 0x0000009E
8486,4844.60775, , id=0x0001, 0x00000001 0x0000009E
8487,4845.09299, , id=0x0001, 0x00000001 0x00000090
8488,4845.578748, , id=0x0001, 0x00000001 0x00000086
8489,4846.063462, , id=0x0001, 0x00000001 0x00000086
8490,4846.60675, , id=0x0001, 0x00000001 0x00000090
8491,4847.09199, , id=0x0001, 0x00000001 0x00000077
8492,4847.576248, , id=0x0001, 0x00000001 0x00000072
8493,4848.060462, , id=0x0001, 0x00000001 0x00000072
8494,4848.60425, , id=0x0001, 0x00000001 0x00000064
8495,4849.08849, , id=0x0001, 0x00000001 0x0000005F
8496,4849.572628, , id=0x0001, 0x00000001 0x0000006D
8497,4850.11451, , id=0x0001, 0x00000001 0x0000005F
8498,4850.59875, , id=0x0001, 0x00000001 0x0000005F
8499,4851.08449, , id=0x0001, 0x00000001 0x00000069
8500,4851.568644, , id=0x0001, 0x00000001 0x00000081
8501,4852.111524, , id=0x0001, 0x00000001 0x00000072
8502,4852.596752, , id=0x0001, 0x00000001 0x00000072
8503,4853.082, , id=0x0001, 0x00000001 0x0000006D
8504,4853.566628, , id=0x0001, 0x00000001 0x0000007C
8505,4854.10951, , id=0x0001, 0x00000001 0x00000099
8506,4854.59625, , id=0x0001, 0x00000001 0x0000008B
8507,4855.08149, , id=0x0001, 0x00000001 0x00000081
8508,4855.565628, , id=0x0001, 0x00000001 0x00000081
8509,4856.10901, , id=0x0001, 0x00000001 0x0000007C
8510,4856.59375, , id=0x0001, 0x00000001 0x00000072
8511,4857.079022, , id=0x0001, 0x00000001 0x00000081
8512,4857.563222, , id=0x0001, 0x00000001 0x00000081
8513,4858.10551, , id=0x0001, 0x00000001 0x00000090
8514,4858.58975, , id=0x0001, 0x00000001 0x00000094
8515,4859.074016, , id=0x0001, 0x00000001 0x000000A3
8516,4859.558722, , id=0x0001, 0x00000001 0x000000A3
8517,4860.10101, , id=0x0001, 0x00000001 0x000000A3
8518,4860.58575, , id=0x0001, 0x00000001 0x000000A3
8519,4861.070888, , id=0x0001, 0x00000001 0x00000094
8520,4861.61427, , id=0x0001, 0x00000001 0x0000008B
8521,4862.10001, , id=0x0001, 0x00000001 0x00000064
8522,4862.58475, , id=0x0001, 0x00000001 0x0000005F
8523,4863.069888, , id=0x0001, 0x00000001 0x0000005F
8524,4863.61277, , id=0x0001, 0x00000001 0x0000006D
8525,4864.09801, , id=0x0001, 0x00000001 0x0000005F
8526,4864.58575, , id=0x0001, 0x00000001 0x00000064
8527,4865.071388, , id=0x0001, 0x00000001 0x00000069
8528,4865.61627, , id=0x0001, 0x00000001 0x0000007C
8529,4866.10301, , id=0x0001, 0x00000001 0x00000090
8530,4866.58975, , id=0x0001, 0x00000001 0x00000099
8531,4867.076016, , id=0x0001, 0x00000001 0x000000A3
8532,4867.561722, , id=0x0001, 0x00000001 0x000000A3
8533,4868.10551, , id=0x0001, 0x00000001 0x00000094
8534,4868.59075, , id=0x0001, 0x00000001 0x00000086
8535,4869.077012, , id=0x0001, 0x00000001 0x00000081
8536,4869.562722, , id=0x0001, 0x00000001 0x00000081
8537,4870.108034, , id=0x0001, 0x00000001 0x00000072
8538,4870.594262, , id=0x0001, 0x00000001 0x0000007C
8539,4871.08049, , id=0x0001, 0x00000001 0x00000094
8540,4871.566628, , id=0x0001, 0x00000001 0x00000094
8541,4872.11201, , id=0x0001, 0x00000001 0x0000008B
8542,4872.59825, , id=0x0001, 0x00000001 0x0000009E
8543,4873.08399, , id=0x0001, 0x00000001 0x000000B7
8544,4873.569628, , id=0x0001, 0x00000001 0x000000B7
8545,4874.11551, , id=0x0001, 0x00000001 0x0000009E
8546,4874.60125, , id=0x0001, 0x00000001 0x00000086
8547,4875.08799, , id=0x0001, 0x00000001 0x0000006D
8548,4875.573224, , id=0x0001, 0x00000001 0x0000006D
8549,4876.11753, , id=0x0001, 0x00000001 0x00000046
8550,4876.60327, , id=0x0001, 0x00000001 0x00000041
8551,4877.09051, , id=0x0001, 0x00000001 0x0000003D
8552,4877.576278, , id=0x0001, 0x00000001 0x0000004B
8553,4878.062482, , id=0x0001, 0x00000001 0x0000004B
8554,4878.60779, , id=0x0001, 0x00000001 0x00000077
8555,4879.09403, , id=0x0001, 0x00000001 0x0000005A
8556,4879.58127, , id=0x0001, 0x00000001 0x0000006D
8557,4880.068408, , id=0x0001, 0x00000001 0x00000077
8558,4880.61379, , id=0x0001, 0x00000001 0x000000A3
8559,4881.10003, , id=0x0001, 0x00000001 0x000000A8
8560,4881.58577, , id=0x0001, 0x00000001 0x00000094
8561,4882.070908, , id=0x0001, 0x00000001 0x00000094
8562,4882.61479, , id=0x0001, 0x00000001 0x00000094
8563,4883.10103, , id=0x0001, 0x00000001 0x0000009E
8564,4883.58677, , id=0x0001, 0x00000001 0x0000007C
8565,4884.072408, , id=0x0001, 0x00000001 0x00000081
8566,4884.61779, , id=0x0001, 0x00000001 0x0000008B
8567,4885.10353, , id=0x0001, 0x00000001 0x000000A3
8568,4885.58977, , id=0x0001, 0x00000001 0x00000094
8569,4886.075036, , id=0x0001, 0x00000001 0x00000094
8570,4886.560242, , id=0x0001, 0x00000001 0x00000094
8571,4887.10353, , id=0x0001, 0x00000001 0x00000090
8572,4887.58927, , id=0x0001, 0x00000001 0x00000090
8573,4888.075036, , id=0x0001, 0x00000001 0x00000094
8574,4888.559242, , id=0x0001, 0x00000001 0x00000094
8575,4889.10153, , id=0x0001, 0x00000001 0x00000069
8576,4889.58627, , id=0x0001, 0x00000001 0x00000069
8577,4890.070408, , id=0x0001, 0x00000001 0x00000072
8578,4890.61429, , id=0x0001, 0x00000001 0x00000077
8579,4891.10103, , id=0x0001, 0x00000001 0x00000064
8580,4891.58627, , id=0x0001, 0x00000001 0x0000005F
8581,4892.071908, , id=0x0001, 0x00000001 0x00000064
8582,4892.614794, , id=0x0001, 0x00000001 0x00000072
8583,4893.10003, , id=0x0001, 0x00000001 0x0000005F
8584,4893.58777, , id=0x0001, 0x00000001 0x0000008B
8585,4894.074026, , id=0x0001, 0x00000001 0x00000099
8586,4894.559242, , id=0x0001, 0x00000001 0x00000099
8587,4895.10353, , id=0x0001, 0x00000001 0x000000AD
8588,4895.59027, , id=0x0001, 0x00000001 0x000000B2
8589,4896.074528, , id=0x0001, 0x00000001 0x000000AD
8590,4896.559242, , id=0x0001, 0x00000001 0x000000AD
8591,4897.10153, , id=0x0001, 0x00000001 0x000000A3
8592,4897.58627, , id=0x0001, 0x00000001 0x00000094
8593,4898.072408, , id=0x0001, 0x00000001 0x0000008B
8594,4898.61479, , id=0x0001, 0x00000001 0x00000086
8595,4899.09953, , id=0x0001, 0x00000001 0x0000007C
8596,4899.58377, , id=0x0001, 0x00000001 0x00000081
8597,4900.068408, , id=0x0001, 0x00000001 0x00000090
8598,4900.61029, , id=0x0001, 0x00000001 0x00000072
8599,4901.09553, , id=0x0001, 0x00000001 0x00000072
8600,4901.58077, , id=0x0001, 0x00000001 0x0000007C
8601,4902.065908, , id=0x0001, 0x00000001 0x00000081
8602,4902.60829, , id=0x0001, 0x00000001 0x00000077
8603,4903.09303, , id=0x0001, 0x00000001 0x0000006D
8604,4903.57977, , id=0x0001, 0x00000001 0x00000064
8605,4904.065408, , id=0x0001, 0x00000001 0x00000064
8606,4904.61079, , id=0x0001, 0x00000001 0x00000064
8607,4905.09603, , id=0x0001, 0x00000001 0x00000050
8608,4905.58077, , id=0x0001, 0x00000001 0x00000050
8609,4906.065908, , id=0x0001, 0x00000001 0x00000050
8610,4906.60979, , id=0x0001, 0x00000001 0x0000007C
8611,4907.09453, , id=0x0001, 0x00000001 0x00000094
8612,4907.57977, , id=0x0001, 0x00000001 0x000000A8
8613,4908.064408, , id=0x0001, 0x00000001 0x000000A8
8614,4908.609326, , id=0x0001, 0x00000001 0x0000008B
8615,4909.09403, , id=0x0001, 0x00000001 0x000000A3
8616,4909.58027, , id=0x0001, 0x00000001 0x000000B2
8617,4910.066908, , id=0x0001, 0x00000001 0x000000B2
8618,4910.61131, , id=0x0001, 0x00000001 0x0000008B
8619,4911.09605, , id=0x0001, 0x00000001 0x0000007C
8620,4911.58129, , id=0x0001, 0x00000001 0x0000007C
8621,4912.066428, , id=0x0001, 0x00000001 0x00000086
8622,4912.61283, , id=0x0001, 0x00000001 0x00000077
8623,4913.10057, , id=0x0001, 0x00000001 0x00000069
8624,4913.58881, , id=0x0001, 0x00000001 0x0000005F
8625,4914.07608, , id=0x0001, 0x00000001 0x00000072
8626,4914.563782, , id=0x0001, 0x00000001 0x00000072
8627,4915.10907, , id=0x0001, 0x00000001 0x00000069
8628,4915.59681, , id=0x0001, 0x00000001 0x0000005F
8629,4916.08505, , id=0x0001, 0x00000001 0x00000069
8630,4916.572188, , id=0x0001, 0x00000001 0x0000006D
8631,4917.11807, , id=0x0001, 0x00000001 0x00000081
8632,4917.60531, , id=0x0001, 0x00000001 0x0000006D
8633,4918.09305, , id=0x0001, 0x00000001 0x0000006D
8634,4918.58129, , id=0x0001, 0x00000001 0x0000006D
8635,4919.069928, , id=0x0001, 0x00000001 0x00000072
8636,4919.61631, , id=0x0001, 0x00000001 0x000000A3
8637,4920.10455, , id=0x0001, 0x00000001 0x00000090
8638,4920.59229, , id=0x0001, 0x00000001 0x00000086
8639,4921.08153, , id=0x0001, 0x00000001 0x0000008B
8640,4921.570168, , id=0x0001, 0x00000001 0x00000099
8641,4922.11707, , id=0x0001, 0x00000001 0x00000086
8642,4922.60531, , id=0x0001, 0x00000001 0x00000086
8643,4923.09405, , id=0x0001, 0x00000001 0x0000007C
8644,4923.58129, , id=0x0001, 0x00000001 0x00000094
8645,4924.069428, , id=0x0001, 0x00000001 0x0000009E
8646,4924.61583, , id=0x0001, 0x00000001 0x000000AD
8647,4925.10407, , id=0x0001, 0x00000001 0x0000009E
8648,4925.59381, , id=0x0001, 0x00000001 0x000000B2
