Event, Time (sec), Component, Event Property, Value
444, 823.56973800, , id=0x0001, 0x00000000 0x0006C278
445, 824.06970400, , id=0x0001, 0x00000000 0x0006C660
446, 824.56973800, , id=0x0001, 0x00000000 0x0006CA48
447, 825.06969200, , id=0x0001, 0x00000000 0x0006CE30
448, 825.56973800, , id=0x0001, 0x00000000 0x0006D218
449, 826.06970400, , id=0x0001, 0x00000000 0x0006D600
450, 826.56972600, , id=0x0001, 0x00000000 0x0006D9E8
451, 827.06973800, , id=0x0001, 0x00000000 0x0006DDD0
452, 827.56970400, , id=0x0001, 0x00000000 0x0006E1B8
453, 828.06973800, , id=0x0001, 0x00000000 0x0006E5A0
454, 828.56970400, , id=0x0001, 0x00000000 0x0006E988
455, 829.06972600, , id=0x0001, 0x00000000 0x0006ED70
456, 829.56970400, , id=0x0001, 0x00000000 0x0006F158
457, 830.06973800, , id=0x0001, 0x00000000 0x0006F540
458, 830.56969200, , id=0x0001, 0x00000000 0x0006F928
459, 831.06973800, , id=0x0001, 0x00000000 0x0006FD10
460, 831.56970400, , id=0x0001, 0x00000000 0x000700F8
461, 832.06973800, , id=0x0001, 0x00000000 0x000704E0
462, 832.56970400, , id=0x0001, 0x00000000 0x000708C8
463, 833.06972600, , id=0x0001, 0x00000000 0x00070CB0
464, 833.56970400, , id=0x0001, 0x00000000 0x00071098
465, 834.06973800, , id=0x0001, 0x00000000 0x00071480
466, 834.56969200, , id=0x0001, 0x00000000 0x00071868
467, 835.06972600, , id=0x0001, 0x00000000 0x00071C50
468, 835.56970400, , id=0x0001, 0x00000000 0x00072038
469, 836.06973800, , id=0x0001, 0x00000000 0x00072420
470, 836.56970400, , id=0x0001, 0x00000000 0x00072808
471, 837.06973800, , id=0x0001, 0x00000000 0x00072BF0
472, 837.56970400, , id=0x0001, 0x00000000 0x00072FD8
473, 838.06973800, , id=0x0001, 0x00000000 0x000733C0
474, 838.56970400, , id=0x0001, 0x00000000 0x000737A8
475, 839.06973800, , id=0x0001, 0x00000000 0x00073B90
476, 839.56969200, , id=0x0001, 0x00000000 0x00073F78
477, 840.06973800, , id=0x0001, 0x00000000 0x00074360
478, 840.56970400, , id=0x0001, 0x00000000 0x00074748
479, 841.06973800, , id=0x0001, 0x00000000 0x00074B30
480, 841.56970400, , id=0x0001, 0x00000000 0x00074F18
481, 842.06973800, , id=0x0001, 0x00000000 0x00075300
482, 842.56969200, , id=0x0001, 0x00000000 0x000756E8
483, 843.06973800, , id=0x0001, 0x00000000 0x00075AD0
484, 843.56970400, , id=0x0001, 0x00000000 0x00075EB8
485, 844.06973800, , id=0x0001, 0x00000000 0x000762A0
486, 844.56969200, , id=0x0001, 0x00000000 0x00076688
487, 845.06973800, , id=0x0001, 0x00000000 0x00076A70
488, 845.56970400, , id=0x0001, 0x00000000 0x00076E58
489, 846.06973800, , id=0x0001, 0x00000000 0x00077240
490, 846.56970400, , id=0x0001, 0x00000000 0x00077628
491, 847.06973800, , id=0x0001, 0x00000000 0x00077A10
492, 847.56970400, , id=0x0001, 0x00000000 0x00077DF8
493, 848.06973800, , id=0x0001, 0x00000000 0x000781E0
494, 848.56969200, , id=0x0001, 0x00000000 0x000785C8
495, 849.06972600, , id=0x0001, 0x00000000 0x000789B0
496, 849.56969200, , id=0x0001, 0x00000000 0x00078D98
497, 850.06973800, , id=0x0001, 0x00000000 0x00079180
498, 850.56970400, , id=0x0001, 0x00000000 0x00079568
499, 851.06972600, , id=0x0001, 0x00000000 0x00079950
500, 851.56970400, , id=0x0001, 0x00000000 0x00079D38
501, 852.06973800, , id=0x0001, 0x00000000 0x0007A120
502, 852.56970400, , id=0x0001, 0x00000000 0x0007A508
503, 853.06973800, , id=0x0001, 0x00000000 0x0007A8F0
504, 853.56970400, , id=0x0001, 0x00000000 0x0007ACD8
505, 854.06973800, , id=0x0001, 0x00000000 0x0007B0C0
506, 854.56970400, , id=0x0001, 0x00000000 0x0007B4A8
507, 855.06972600, , id=0x0001, 0x00000000 0x0007B890
508, 855.56970400, , id=0x0001, 0x00000000 0x0007BC78
509, 856.06973800, , id=0x0001, 0x00000000 0x0007C060
510, 856.56970400, , id=0x0001, 0x00000000 0x0007C448
511, 857.06973800, , id=0x0001, 0x00000000 0x0007C830
512, 857.56970400, , id=0x0001, 0x00000000 0x0007CC18
513, 858.06973800, , id=0x0001, 0x00000000 0x0007D000
514, 858.56970400, , id=0x0001, 0x00000000 0x0007D3E8
515, 859.06973800, , id=0x0001, 0x00000000 0x0007D7D0
516, 859.56970400, , id=0x0001, 0x00000000 0x0007DBB8
517, 860.06972600, , id=0x0001, 0x00000000 0x0007DFA0
518, 860.56970400, , id=0x0001, 0x00000000 0x0007E388
519, 861.06973800, , id=0x0001, 0x00000000 0x0007E770
520, 861.57196800, , id=0x0001, 0x00000000 0x0007EB58
521, 862.06973800, , id=0x0001, 0x00000000 0x0007EF40
522, 862.56973800, , id=0x0001, 0x00000000 0x0007F328
523, 863.06972600, , id=0x0001, 0x00000000 0x0007F710
524, 863.56973800, , id=0x0001, 0x00000000 0x0007FAF8
525, 864.06973800, , id=0x0001, 0x00000000 0x0007FEE0
526, 864.56973800, , id=0x0001, 0x00000000 0x000802C8
527, 865.06973800, , id=0x0001, 0x00000000 0x000806B0
528, 865.56973800, , id=0x0001, 0x00000000 0x00080A98
529, 866.06973800, , id=0x0001, 0x00000000 0x00080E80
530, 866.56973800, , id=0x0001, 0x00000000 0x00081268
531, 867.06973800, , id=0x0001, 0x00000000 0x00081650
532, 867.56973800, , id=0x0001, 0x00000000 0x00081A38
533, 868.06973800, , id=0x0001, 0x00000000 0x00081E20
534, 868.56973800, , id=0x0001, 0x00000000 0x00082208
535, 869.06972600, , id=0x0001, 0x00000000 0x000825F0
536, 869.56973800, , id=0x0001, 0x00000000 0x000829D8
537, 870.06973800, , id=0x0001, 0x00000000 0x00082DC0
538, 870.56973800, , id=0x0001, 0x00000000 0x000831A8
539, 871.06972600, , id=0x0001, 0x00000000 0x00083590
540, 871.56973800, , id=0x0001, 0x00000000 0x00083978
541, 872.06973800, , id=0x0001, 0x00000000 0x00083D60
542, 872.56972600, , id=0x0001, 0x00000000 0x00084148
543, 873.06972600, , id=0x0001, 0x00000000 0x00084530
544, 873.56973800, , id=0x0001, 0x00000000 0x00084918
545, 874.06973800, , id=0x0001, 0x00000000 0x00084D00
546, 874.56973800, , id=0x0001, 0x00000000 0x000850E8
547, 875.06972600, , id=0x0001, 0x00000000 0x000854D0
548, 875.56973800, , id=0x0001, 0x00000000 0x000858B8
549, 876.06973800, , id=0x0001, 0x00000000 0x00085CA0
550, 876.56972600, , id=0x0001, 0x00000000 0x00086088
551, 877.06973800, , id=0x0001, 0x00000000 0x00086470
552, 877.56973800, , id=0x0001, 0x00000000 0x00086858
553, 878.06973800, , id=0x0001, 0x00000000 0x00086C40
554, 878.56973800, , id=0x0001, 0x00000000 0x00087028
555, 879.06973800, , id=0x0001, 0x00000000 0x00087410
556, 879.56973800, , id=0x0001, 0x00000000 0x000877F8
557, 880.06973800, , id=0x0001, 0x00000000 0x00087BE0
558, 880.56973800, , id=0x0001, 0x00000000 0x00087FC8
559, 881.06973800, , id=0x0001, 0x00000000 0x000883B0
560, 881.56972600, , id=0x0001, 0x00000000 0x00088798
561, 882.06973800, , id=0x0001, 0x00000000 0x00088B80
562, 882.56973800, , id=0x0001, 0x00000000 0x00088F68
563, 883.06973800, , id=0x0001, 0x00000000 0x00089350
564, 883.56973800, , id=0x0001, 0x00000000 0x00089738
565, 884.06973800, , id=0x0001, 0x00000000 0x00089B20
566, 884.56972600, , id=0x0001, 0x00000000 0x00089F08
567, 885.06973800, , id=0x0001, 0x00000000 0x0008A2F0
568, 885.56973800, , id=0x0001, 0x00000000 0x0008A6D8
569, 886.06973800, , id=0x0001, 0x00000000 0x0008AAC0
570, 886.56973800, , id=0x0001, 0x00000000 0x0008AEA8
571, 887.06973800, , id=0x0001, 0x00000000 0x0008B290
572, 887.56973800, , id=0x0001, 0x00000000 0x0008B678
573, 888.06973800, , id=0x0001, 0x00000000 0x0008BA60
574, 888.56972600, , id=0x0001, 0x00000000 0x0008BE48
575, 889.06973800, , id=0x0001, 0x00000000 0x0008C230
576, 889.56973800, , id=0x0001, 0x00000000 0x0008C618
577, 890.06973800, , id=0x0001, 0x00000000 0x0008CA00
578, 890.56973800, , id=0x0001, 0x00000000 0x0008CDE8
579, 891.06973800, , id=0x0001, 0x00000000 0x0008D1D0
580, 891.56972600, , id=0x0001, 0x00000000 0x0008D5B8
581, 892.06972600, , id=0x0001, 0x00000000 0x0008D9A0
582, 892.56973800, , id=0x0001, 0x00000000 0x0008DD88
583, 893.06973800, , id=0x0001, 0x00000000 0x0008E170
584, 893.56973800, , id=0x0001, 0x00000000 0x0008E558
585, 894.06973800, , id=0x0001, 0x00000000 0x0008E940
586, 894.56973800, , id=0x0001, 0x00000000 0x0008ED28
587, 895.06972600, , id=0x0001, 0x00000000 0x0008F110
588, 895.56973800, , id=0x0001, 0x00000000 0x0008F4F8
589, 896.06973800, , id=0x0001, 0x00000000 0x0008F8E0
590, 896.56973800, , id=0x0001, 0x00000000 0x0008FCC8
591, 897.06973800, , id=0x0001, 0x00000000 0x000900B0
592, 897.56973800, , id=0x0001, 0x00000000 0x00090498
593, 898.06973800, , id=0x0001, 0x00000000 0x00090880
594, 898.56972600, , id=0x0001, 0x00000000 0x00090C68
595, 899.06969200, , id=0x0001, 0x00000000 0x00091050
596, 899.56972600, , id=0x0001, 0x00000000 0x00091438
597, 900.06970400, , id=0x0001, 0x00000000 0x00091820
598, 900.56973800, , id=0x0001, 0x00000000 0x00091C08
599, 901.06970400, , id=0x0001, 0x00000000 0x00091FF0
600, 901.56972600, , id=0x0001, 0x00000000 0x000923D8
601, 902.06970400, , id=0x0001, 0x00000000 0x000927C0
602, 902.56973800, , id=0x0001, 0x00000000 0x00092BA8
603, 903.06969200, , id=0x0001, 0x00000000 0x00092F90
604, 903.56973800, , id=0x0001, 0x00000000 0x00093378
605, 904.06970400, , id=0x0001, 0x00000000 0x00093760
606, 904.56973800, , id=0x0001, 0x00000000 0x00093B48
607, 905.06970400, , id=0x0001, 0x00000000 0x00093F30
608, 905.56973800, , id=0x0001, 0x00000000 0x00094318
609, 906.06970400, , id=0x0001, 0x00000000 0x00094700
610, 906.56972600, , id=0x0001, 0x00000000 0x00094AE8
611, 907.06970400, , id=0x0001, 0x00000000 0x00094ED0
612, 907.56973800, , id=0x0001, 0x00000000 0x000952B8
613, 908.06970400, , id=0x0001, 0x00000000 0x000956A0
614, 908.56973800, , id=0x0001, 0x00000000 0x00095A88
615, 909.06970400, , id=0x0001, 0x00000000 0x00095E70
616, 909.56972600, , id=0x0001, 0x00000000 0x00096258
617, 910.06970400, , id=0x0001, 0x00000000 0x00096640
618, 910.56973800, , id=0x0001, 0x00000000 0x00096A28
619, 911.06969200, , id=0x0001, 0x00000000 0x00096E10
620, 911.56972600, , id=0x0001, 0x00000000 0x000971F8
621, 912.06970400, , id=0x0001, 0x00000000 0x000975E0
622, 912.56972600, , id=0x0001, 0x00000000 0x000979C8
623, 913.06969200, , id=0x0001, 0x00000000 0x00097DB0
624, 913.56972600, , id=0x0001, 0x00000000 0x00098198
625, 914.06970400, , id=0x0001, 0x00000000 0x00098580
626, 914.56973800, , id=0x0001, 0x00000000 0x00098968
627, 915.06973800, , id=0x0001, 0x00000000 0x00098D50
628, 915.56970400, , id=0x0001, 0x00000000 0x00099138
629, 916.06973800, , id=0x0001, 0x00000000 0x00099520
630, 916.56970400, , id=0x0001, 0x00000000 0x00099908
631, 917.06972600, , id=0x0001, 0x00000000 0x00099CF0
632, 917.56970400, , id=0x0001, 0x00000000 0x0009A0D8
633, 918.06973800, , id=0x0001, 0x00000000 0x0009A4C0
634, 918.56970400, , id=0x0001, 0x00000000 0x0009A8A8
635, 919.06973800, , id=0x0001, 0x00000000 0x0009AC90
636, 919.56970400, , id=0x0001, 0x00000000 0x0009B078
637, 920.06973800, , id=0x0001, 0x00000000 0x0009B460
638, 920.56970400, , id=0x0001, 0x00000000 0x0009B848
639, 921.06973800, , id=0x0001, 0x00000000 0x0009BC30
640, 921.56970400, , id=0x0001, 0x00000000 0x0009C018
641, 922.06973800, , id=0x0001, 0x00000000 0x0009C400
642, 922.56969200, , id=0x0001, 0x00000000 0x0009C7E8
643, 923.06973800, , id=0x0001, 0x00000000 0x0009CBD0
644, 923.56970400, , id=0x0001, 0x00000000 0x0009CFB8
645, 924.06973800, , id=0x0001, 0x00000000 0x0009D3A0
646, 924.56970400, , id=0x0001, 0x00000000 0x0009D788
647, 925.06973800, , id=0x0001, 0x00000000 0x0009DB70
648, 925.56970400, , id=0x0001, 0x00000000 0x0009DF58
649, 926.06973800, , id=0x0001, 0x00000000 0x0009E340
650, 926.56969200, , id=0x0001, 0x00000000 0x0009E728
651, 927.06972600, , id=0x0001, 0x00000000 0x0009EB10
652, 927.56969200, , id=0x0001, 0x00000000 0x0009EEF8
653, 928.06972600, , id=0x0001, 0x00000000 0x0009F2E0
654, 928.56969200, , id=0x0001, 0x00000000 0x0009F6C8
655, 929.06973800, , id=0x0001, 0x00000000 0x0009FAB0
656, 929.56970400, , id=0x0001, 0x00000000 0x0009FE98
657, 930.06973800, , id=0x0001, 0x00000000 0x000A0280
658, 930.56970400, , id=0x0001, 0x00000000 0x000A0668
659, 931.06973800, , id=0x0001, 0x00000000 0x000A0A50
660, 931.56970400, , id=0x0001, 0x00000000 0x000A0E38
661, 932.06973800, , id=0x0001, 0x00000000 0x000A1220
662, 932.56973800, , id=0x0001, 0x00000000 0x000A1608
663, 933.06973800, , id=0x0001, 0x00000000 0x000A19F0
664, 933.56970400, , id=0x0001, 0x00000000 0x000A1DD8
665, 934.06973800, , id=0x0001, 0x00000000 0x000A21C0
666, 934.56969200, , id=0x0001, 0x00000000 0x000A25A8
667, 935.06973800, , id=0x0001, 0x00000000 0x000A2990
668, 935.56970400, , id=0x0001, 0x00000000 0x000A2D78
669, 936.06973800, , id=0x0001, 0x00000000 0x000A3160
670, 936.56970400, , id=0x0001, 0x00000000 0x000A3548
671, 937.06973800, , id=0x0001, 0x00000000 0x000A3930
672, 937.56970400, , id=0x0001, 0x00000000 0x000A3D18
673, 938.06973800, , id=0x0001, 0x00000000 0x000A4100
674, 938.56970400, , id=0x0001, 0x00000000 0x000A44E8
675, 939.06973800, , id=0x0001, 0x00000000 0x000A48D0
676, 939.56970400, , id=0x0001, 0x00000000 0x000A4CB8
677, 940.06973800, , id=0x0001, 0x00000000 0x000A50A0
678, 940.56970400, , id=0x0001, 0x00000000 0x000A5488
679, 941.06972600, , id=0x0001, 0x00000000 0x000A5870
680, 941.56970400, , id=0x0001, 0x00000000 0x000A5C58
681, 942.06973800, , id=0x0001, 0x00000000 0x000A6040
682, 942.56970400, , id=0x0001, 0x00000000 0x000A6428
683, 943.06973800, , id=0x0001, 0x00000000 0x000A6810
684, 943.56969200, , id=0x0001, 0x00000000 0x000A6BF8
685, 944.06972600, , id=0x0001, 0x00000000 0x000A6FE0
686, 944.56970400, , id=0x0001, 0x00000000 0x000A73C8
687, 945.06973800, , id=0x0001, 0x00000000 0x000A77B0
688, 945.56970400, , id=0x0001, 0x00000000 0x000A7B98
689, 946.06972600, , id=0x0001, 0x00000000 0x000A7F80
690, 946.56969200, , id=0x0001, 0x00000000 0x000A8368
691, 947.06972600, , id=0x0001, 0x00000000 0x000A8750
692, 947.56970400, , id=0x0001, 0x00000000 0x000A8B38
693, 948.06973800, , id=0x0001, 0x00000000 0x000A8F20
694, 948.56970400, , id=0x0001, 0x00000000 0x000A9308
695, 949.06972600, , id=0x0001, 0x00000000 0x000A96F0
696, 949.56969200, , id=0x0001, 0x00000000 0x000A9AD8
697, 950.06973800, , id=0x0001, 0x00000000 0x000A9EC0
698, 950.57139400, , id=0x0001, 0x00000000 0x000AA2AB
699, 951.06972600, , id=0x0001, 0x00000000 0x000AA690
700, 951.56973800, , id=0x0001, 0x00000000 0x000AAA78
701, 952.06972600, , id=0x0001, 0x00000000 0x000AAE60
702, 952.56972600, , id=0x0001, 0x00000000 0x000AB248
703, 953.06973800, , id=0x0001, 0x00000000 0x000AB630
704, 953.56973800, , id=0x0001, 0x00000000 0x000ABA18
705, 954.06973800, , id=0x0001, 0x00000000 0x000ABE00
706, 954.56973800, , id=0x0001, 0x00000000 0x000AC1E8
707, 955.06973800, , id=0x0001, 0x00000000 0x000AC5D0
708, 955.56972600, , id=0x0001, 0x00000000 0x000AC9B8
709, 956.06973800, , id=0x0001, 0x00000000 0x000ACDA0
710, 956.56973800, , id=0x0001, 0x00000000 0x000AD188
711, 957.06973800, , id=0x0001, 0x00000000 0x000AD570
712, 957.56972600, , id=0x0001, 0x00000000 0x000AD958
713, 958.06973800, , id=0x0001, 0x00000000 0x000ADD40
714, 958.56973800, , id=0x0001, 0x00000000 0x000AE128
715, 959.06973800, , id=0x0001, 0x00000000 0x000AE510
716, 959.56973800, , id=0x0001, 0x00000000 0x000AE8F8
717, 960.06973800, , id=0x0001, 0x00000000 0x000AECE0
718, 960.56973800, , id=0x0001, 0x00000000 0x000AF0C8
719, 961.06972600, , id=0x0001, 0x00000000 0x000AF4B0
720, 961.56973800, , id=0x0001, 0x00000000 0x000AF898
721, 962.06973800, , id=0x0001, 0x00000000 0x000AFC80
722, 962.56973800, , id=0x0001, 0x00000000 0x000B0068
723, 963.06975400, , id=0x0001, 0x00000000 0x000B0450
724, 963.56973800, , id=0x0001, 0x00000000 0x000B0838
725, 964.06973800, , id=0x0001, 0x00000000 0x000B0C20
726, 964.56973800, , id=0x0001, 0x00000000 0x000B1008
727, 965.06973800, , id=0x0001, 0x00000000 0x000B13F0
728, 965.56973800, , id=0x0001, 0x00000000 0x000B17D8
729, 966.06973800, , id=0x0001, 0x00000000 0x000B1BC0
730, 966.56973800, , id=0x0001, 0x00000000 0x000B1FA8
731, 967.06973800, , id=0x0001, 0x00000000 0x000B2390
732, 967.56972600, , id=0x0001, 0x00000000 0x000B2778
733, 968.06973800, , id=0x0001, 0x00000000 0x000B2B60
734, 968.56973800, , id=0x0001, 0x00000000 0x000B2F48
735, 969.06973800, , id=0x0001, 0x00000000 0x000B3330
736, 969.56972600, , id=0x0001, 0x00000000 0x000B3718
737, 970.06973800, , id=0x0001, 0x00000000 0x000B3B00
738, 970.56973800, , id=0x0001, 0x00000000 0x000B3EE8
739, 971.06973800, , id=0x0001, 0x00000000 0x000B42D0
740, 971.56972600, , id=0x0001, 0x00000000 0x000B46B8
741, 972.06973800, , id=0x0001, 0x00000000 0x000B4AA0
742, 972.56973800, , id=0x0001, 0x00000000 0x000B4E88
743, 973.06973800, , id=0x0001, 0x00000000 0x000B5270
744, 973.56973800, , id=0x0001, 0x00000000 0x000B5658
745, 974.06973800, , id=0x0001, 0x00000000 0x000B5A40
746, 974.56973800, , id=0x0001, 0x00000000 0x000B5E28
747, 975.06973800, , id=0x0001, 0x00000000 0x000B6210
748, 975.56973800, , id=0x0001, 0x00000000 0x000B65F8
749, 976.06973800, , id=0x0001, 0x00000000 0x000B69E0
750, 976.56973800, , id=0x0001, 0x00000000 0x000B6DC8
751, 977.06973800, , id=0x0001, 0x00000000 0x000B71B0
752, 977.56973800, , id=0x0001, 0x00000000 0x000B7598
753, 978.06972600, , id=0x0001, 0x00000000 0x000B7980
754, 978.56973800, , id=0x0001, 0x00000000 0x000B7D68
755, 979.06973800, , id=0x0001, 0x00000000 0x000B8150
756, 979.56973800, , id=0x0001, 0x00000000 0x000B8538
757, 980.06973800, , id=0x0001, 0x00000000 0x000B8920
758, 980.56973800, , id=0x0001, 0x00000000 0x000B8D08
759, 981.06973800, , id=0x0001, 0x00000000 0x000B90F0
760, 981.56973800, , id=0x0001, 0x00000000 0x000B94D8
761, 982.06973800, , id=0x0001, 0x00000000 0x000B98C0
762, 982.56973800, , id=0x0001, 0x00000000 0x000B9CA8
763, 983.06973800, , id=0x0001, 0x00000000 0x000BA090
764, 983.56973800, , id=0x0001, 0x00000000 0x000BA478
765, 984.06972600, , id=0x0001, 0x00000000 0x000BA860
766, 984.56972600, , id=0x0001, 0x00000000 0x000BAC48
767, 985.06973800, , id=0x0001, 0x00000000 0x000BB030
768, 985.56973800, , id=0x0001, 0x00000000 0x000BB418
769, 986.06972600, , id=0x0001, 0x00000000 0x000BB800
770, 986.56972600, , id=0x0001, 0x00000000 0x000BBBE8
771, 987.06973800, , id=0x0001, 0x00000000 0x000BBFD0
772, 987.56973800, , id=0x0001, 0x00000000 0x000BC3B8
773, 988.06973800, , id=0x0001, 0x00000000 0x000BC7A0
774, 988.56973800, , id=0x0001, 0x00000000 0x000BCB88
775, 989.06973800, , id=0x0001, 0x00000000 0x000BCF70
776, 989.56973800, , id=0x0001, 0x00000000 0x000BD358
777, 990.06973800, , id=0x0001, 0x00000000 0x000BD740
778, 990.56972600, , id=0x0001, 0x00000000 0x000BDB28
779, 991.06973800, , id=0x0001, 0x00000000 0x000BDF10
780, 991.56973800, , id=0x0001, 0x00000000 0x000BE2F8
781, 992.06973800, , id=0x0001, 0x00000000 0x000BE6E0
782, 992.56973800, , id=0x0001, 0x00000000 0x000BEAC8
783, 993.06972600, , id=0x0001, 0x00000000 0x000BEEB0
784, 993.56972600, , id=0x0001, 0x00000000 0x000BF298
785, 994.06973800, , id=0x0001, 0x00000000 0x000BF680
786, 994.56973800, , id=0x0001, 0x00000000 0x000BFA68
787, 995.06973800, , id=0x0001, 0x00000000 0x000BFE50
788, 995.56973800, , id=0x0001, 0x00000000 0x000C0238
789, 996.06972600, , id=0x0001, 0x00000000 0x000C0620
790, 996.56973800, , id=0x0001, 0x00000000 0x000C0A08
791, 997.06973800, , id=0x0001, 0x00000000 0x000C0DF0
792, 997.56973800, , id=0x0001, 0x00000000 0x000C11D8
793, 998.06973800, , id=0x0001, 0x00000000 0x000C15C0
794, 998.56973800, , id=0x0001, 0x00000000 0x000C19A8
795, 999.06973800, , id=0x0001, 0x00000000 0x000C1D90
796, 999.56973800, , id=0x0001, 0x00000000 0x000C2178
797, 1000.06973800, , id=0x0001, 0x00000000 0x000C2560
798, 1000.56973800, , id=0x0001, 0x00000000 0x000C2948
799, 1001.06973800, , id=0x0001, 0x00000000 0x000C2D30
800, 1001.57111400, , id=0x0001, 0x00000000 0x000C311A
801, 1002.06973800, , id=0x0001, 0x00000000 0x000C3500
802, 1002.56973800, , id=0x0001, 0x00000000 0x000C38E8
803, 1003.06972600, , id=0x0001, 0x00000000 0x000C3CD0
804, 1003.56973800, , id=0x0001, 0x00000000 0x000C40B8
805, 1004.06973800, , id=0x0001, 0x00000000 0x000C44A0
806, 1004.56972600, , id=0x0001, 0x00000000 0x000C4888
807, 1005.06972600, , id=0x0001, 0x00000000 0x000C4C70
808, 1005.56972600, , id=0x0001, 0x00000000 0x000C5058
809, 1006.06972600, , id=0x0001, 0x00000000 0x000C5440
810, 1006.56973800, , id=0x0001, 0x00000000 0x000C5828
811, 1007.06972600, , id=0x0001, 0x00000000 0x000C5C10
812, 1007.56973800, , id=0x0001, 0x00000000 0x000C5FF8
813, 1008.06973800, , id=0x0001, 0x00000000 0x000C63E0
814, 1008.56972600, , id=0x0001, 0x00000000 0x000C67C8
815, 1009.06973800, , id=0x0001, 0x00000000 0x000C6BB0
816, 1009.56973400, , id=0x0001, 0x00000000 0x000C6F98
817, 1010.06972600, , id=0x0001, 0x00000000 0x000C7380
818, 1010.56973800, , id=0x0001, 0x00000000 0x000C7768
819, 1011.06973800, , id=0x0001, 0x00000000 0x000C7B50
820, 1011.56973800, , id=0x0001, 0x00000000 0x000C7F38
821, 1012.06973800, , id=0x0001, 0x00000000 0x000C8320
822, 1012.56973800, , id=0x0001, 0x00000000 0x000C8708
823, 1013.06973800, , id=0x0001, 0x00000000 0x000C8AF0
824, 1013.56973800, , id=0x0001, 0x00000000 0x000C8ED8
825, 1014.06973800, , id=0x0001, 0x00000000 0x000C92C0
826, 1014.56973800, , id=0x0001, 0x00000000 0x000C96A8
827, 1015.06972600, , id=0x0001, 0x00000000 0x000C9A90
828, 1015.56973800, , id=0x0001, 0x00000000 0x000C9E78
829, 1016.06973800, , id=0x0001, 0x00000000 0x000CA260
830, 1016.56973800, , id=0x0001, 0x00000000 0x000CA648
831, 1017.06973800, , id=0x0001, 0x00000000 0x000CAA30
832, 1017.56973800, , id=0x0001, 0x00000000 0x000CAE18
